imfast-NEOFORGE-1.0.2	imfast-NEOFORGE-1.0.2.jar	
incontrol-1.21-10.2.6	incontrol-1.21-10.2.6.jar	
industrialforegoingsouls	industrial-foregoing-souls-1.21.1-1.10.7.jar	industrial-foregoing-souls-1.20.1-1.0.9.jar
industrialforegoing	industrialforegoing-1.21-3.6.39.jar	industrial-foregoing-1.20.1-3.5.21.jar
industrialization_overdrive-1.12.1_1.21.1	industrialization_overdrive-1.12.1+1.21.1.jar	
integratedcrafting	integratedcrafting-1.21.1-neoforge-1.4.6-605.jar	IntegratedCrafting-1.20.1-1.3.0.jar
integrateddynamics	integrateddynamics-1.21.1-neoforge-1.33.4-1907.jar	IntegratedDynamics-1.20.1-1.28.1.jar
integratedscripting-1.21.1-neoforge-1.0.24-416	integratedscripting-1.21.1-neoforge-1.0.24-416.jar	
integratedterminals	integratedterminals-1.21.1-neoforge-1.7.0-800.jar	IntegratedTerminals-1.20.1-1.6.10.jar
integratedtunnels	integratedtunnels-1.21.1-neoforge-1.9.4-652.jar	IntegratedTunnels-1.20.1-1.9.0.jar
interdimensionalwirelesstransmitter-neoforge-1.21.1-0.1.5	interdimensionalwirelesstransmitter-neoforge-1.21.1-0.1.5.jar	
invasiveopts-1.0.22	invasiveopts-1.0.22.jar	
invtweaks	invtweaks-1.21.1-1.3.2.jar	invtweaks-1.20.1-1.2.2.jar
iris-neoforge-1.8.14-beta.1_mc1.21.1	iris-neoforge-1.8.14-beta.1+mc1.21.1.jar	
ironfurnaces	ironfurnaces-neoforge-1.21.1-4.3.2.jar	ironfurnaces-1.20.1-4.1.6.jar
irons_jewelry-1.21.1-2.0.2	irons_jewelry-1.21.1-2.0.2.jar	
irons_lib-1.21.1-2.1.0	irons_lib-1.21.1-2.1.0.jar	
irons_spellbooks	irons_spellbooks-1.21.1-3.16.2.jar	irons_spellbooks-1.20.1-3.4.0.11.jar
itemcollectors	itemcollectors-1.1.10-neoforge-mc1.21.jar	itemcollectors-1.1.11-forge-mc1.20.2.jar
jearchaeology	jearchaeology-1.21.1-1.2.0.jar	jearchaeology-1.20.1-1.0.4.jar
jei	jei-1.21.1-neoforge-19.43.0.392.jar	jei-1.20.1-forge-15.20.0.116.jar
journeymap	journeymap-neoforge-1.21.1-6.0.2.jar	journeymap-1.20.1-5.10.3-forge.jar
jumpboat	jumpboat-1.21.0-1.0.5.jar	jumpboat-1.20.0-1.0.5.jar
jupiter-2.3.7-1.21.1-neoforge	jupiter-2.3.7-1.21.1-neoforge.jar	
justdirethings-1.5.7	justdirethings-1.5.7.jar	
justenoughbreeding-neoforge-1.21.1-3.2.1	justenoughbreeding-neoforge-1.21.1-3.2.1.jar	
justzoom	justzoom_neoforge_2.1.0_MC_1.21.1.jar	justzoom_forge_2.1.1_MC_1.20.1.jar
keybindbundles-1.4.0	keybindbundles-1.4.0.jar	
konkrete	konkrete_neoforge_1.9.9_MC_1.21.jar	konkrete_forge_1.8.0_MC_1.20-1.20.1.jar
kotlinforforge-5.12.0-all	kotlinforforge-5.12.0-all.jar	
kubejs	kubejs-neoforge-2101.7.2-build.368.jar	kubejs-forge-2001.6.5-build.16.jar
kubejstweaks-1.0.6	kubejstweaks-1.0.6.jar	
laserbridges-1.21.1-neoforge-5.3	laserbridges-1.21.1-neoforge-5.3.jar	
laserio	laserio-1.9.11.jar	laserio-1.6.8.jar
lionfishapi	lionfishapi-3.1.jar	lionfishapi-2.4-Fix.jar
lithostitched	lithostitched-1.7.13-neoforge-21.1.jar	lithostitched-forge-1.20.1-1.4.11.jar
little-big-redstone-1.9.8-1.21.1	little-big-redstone-1.9.8-1.21.1.jar	
livingthings-neoforge-1.21.1-2.3.0	livingthings-neoforge-1.21.1-2.3.0.jar	
lmft-1.1.1_1.21.9-neoforge	lmft-1.1.1+1.21.9-neoforge.jar	
lootr	lootr-neoforge-1.21.1-1.11.37.122.jar	lootr-forge-1.20-0.7.35.93.jar
luminax-1.3.1_neoforge_1.21.1	luminax-1.3.1_neoforge_1.21.1.jar	
mahoutsukai	mahoutsukai-1.21.1-v1.36.27.jar	mahoutsukai-1.20.1-v1.34.78.jar
mcjtylib	mcjtylib-1.21-9.0.21.jar	mcjtylib-1.20-8.0.7.jar
mcwbridges	mcw-bridges-3.1.2-mc1.21.1neoforge.jar	mcw-bridges-3.1.0-mc1.20.1forge.jar
mcwdoors	mcw-doors-1.1.5-mc1.21.1neoforge.jar	mcw-doors-1.1.2-mc1.20.1forge.jar
mcwfurnitures	mcw-furniture-3.4.1-mc1.21.1neoforge.jar	mcw-furniture-3.3.0-mc1.20.1forge.jar
mcw-holidays-1.1.2-mc1.21.1neoforge	mcw-holidays-1.1.2-mc1.21.1neoforge.jar	
mcwlights	mcw-lights-1.1.5-mc1.21.1neoforge.jar	mcw-lights-1.1.2-mc1.20.1forge.jar
mcwfences	mcw-mcwfences-1.2.1-mc1.21.1neoforge.jar	mcw-fences-1.2.0-1.20.1forge.jar
mcwpaths	mcw-mcwpaths-1.1.1-mc1.21.1neoforge.jar	mcw-mcwpaths-1.1.1-mc1.20.1forge.jar
mcw-mcwstairs-1.0.2-mc1.21.1neoforge	mcw-mcwstairs-1.0.2-mc1.21.1neoforge.jar	
mcwwindows	mcw-mcwwindows-2.4.2-mc1.21.1neoforge.jar	mcw-mcwwindows-2.4.1-mc1.20.1forge.jar
mcwroofs	mcw-roofs-2.3.2-mc1.21.1neoforge.jar	mcw-roofs-2.3.2-mc1.20.1forge.jar
mcwtrpdoors	mcw-trapdoors-1.1.5-mc1.21.1neoforge.jar	mcw-trapdoors-1.1.4-mc1.20.1forge.jar
megacells	megacells-4.11.0.jar	megacells-forge-2.4.6-1.20.1.jar
mekanismcovers-1.3-BETA_1.21	mekanismcovers-1.3-BETA+1.21.jar	
mekanisticrouters-1.2.0	mekanisticrouters-1.2.0.jar	
mekmm-1.21.1-1.3.3	mekmm-1.21.1-1.3.3.jar	
melody_neoforge_1.0.10_MC_1.21	melody_neoforge_1.0.10_MC_1.21.jar	
memorysettings	memorysettings-1.21-6.0.jar	memorysettings-1.20.1-5.9.jar
merequester	merequester-neoforge-1.21.1-1.4.3.jar	merequester-forge-1.20.1-1.1.5.jar
merrymaking-1.21.1-16	merrymaking-1.21.1-16.jar	
mffs-5.4.44	mffs-5.4.44.jar	
mifa-neoforge-1.21.x-2.1.0	mifa-neoforge-1.21.x-2.1.0.jar	
minecolonies	minecolonies-1.1.1367-1.21.1-snapshot.jar	minecolonies-1.20.1-1.1.1065-snapshot.jar
mininggadgets	mininggadgets-1.18.7.jar	mininggadgets-1.15.6.jar
mob_grinding_utils	mob_grinding_utils-1.1.10+mc1.21.1.jar	mob_grinding_utils-1.20.1-1.1.0.jar
modelfix	modelfix-1.21-1.10.jar	modelfix-1.15.jar
modernfix	modernfix-neoforge-5.27.20+mc1.21.1.jar	modernfix-forge-5.24.4+mc1.20.1.jar
modonomicon	modonomicon-1.21.1-neoforge-1.120.4.jar	modonomicon-1.20.1-forge-1.79.2.jar
modularrouters	modular-routers-13.2.7+mc1.21.1.jar	modular-routers-12.1.1+mc1.20.1.jar
monolib-neoforge-1.21.1-4.1.0	monolib-neoforge-1.21.1-4.1.0.jar	
moogs_structures-neoforge-1.21.1-3.0.3	moogs_structures-neoforge-1.21.1-3.0.3.jar	
moonlight	moonlight-neoforge-1.21.1-3.3.0.jar	moonlight-1.20-2.16.14-forge.jar
moredragoneggs	moredragoneggs-5.0.jar	moredragoneggs-4.0.jar
moreoverlays	moreoverlays-1.24.2-mc1.21.1-neoforge.jar	moreoverlays-1.24.1-mc1.20.1-forge.jar
morered	morered-1.21.1-6.0.0.3.jar	morered-1.20.1-4.0.0.4.jar
mostructures-neoforge-1.6.0_1.21.1	mostructures-neoforge-1.6.0+1.21.1.jar	
multipiston	multipiston-1.2.58-1.21.1.jar	multipiston-1.20-1.2.43-RELEASE.jar
netherportalfix	netherportalfix-neoforge-1.21.1-21.1.1.jar	netherportalfix-forge-1.20-13.0.1.jar
not_enough_glyphs-1.21.1-4.6.1	not_enough_glyphs-1.21.1-4.6.1.jar	
notenoughanimations-neoforge-1.12.4-mc1.21.1	notenoughanimations-neoforge-1.12.4-mc1.21.1.jar	
novillagerdm	novillagerdm-1.21.1-6.0.0.jar	novillagerdm-1.20.1-5.0.0.jar
observable	observable-5.4.4.jar	observable-4.4.2.jar
occultism	occultism-1.21.1-neoforge-1.224.1.jar	occultism-1.20.1-1.152.1.jar
occultism_kubejs-1.21.1-neoforge-1.11.0	occultism_kubejs-1.21.1-neoforge-1.11.0.jar	
omegaconfig-neoforge-1.5.1	omegaconfig-neoforge-1.5.1.jar	
oracle_index-neoforge-1.3.1	oracle_index-neoforge-1.3.1.jar	
oritech-neoforge-1.21.1-1.2.10	oritech-neoforge-1.21.1-1.2.10.jar	
overloadedarmorbar-neoforge-1.21-2	overloadedarmorbar-neoforge-1.21-2.jar	
owo-lib-neoforge-0.12.15.5-beta.1_1.21	owo-lib-neoforge-0.12.15.5-beta.1+1.21.jar	
pamhc2crops-NEOFORGE-1.21.1-1.0.9	pamhc2crops-NEOFORGE-1.21.1-1.0.9.jar	
pamhc2foodcore-NEOFORGE-1.21.1-1.0.4	pamhc2foodcore-NEOFORGE-1.21.1-1.0.4.jar	
pamhc2foodextended-NEOFORGE-1.21.1-1.0.0	pamhc2foodextended-NEOFORGE-1.21.1-1.0.0.jar	
pamhc2trees-NEOFORGE-1.21.1-1.0.9	pamhc2trees-NEOFORGE-1.21.1-1.0.9.jar	
pipez	pipez-neoforge-1.21.1-1.2.31.jar	pipez-forge-1.20.1-1.2.26.jar
playeranimator	player-animation-lib-forge-2.0.4+1.21.1.jar	player-animation-lib-forge-1.0.2-rc1+1.20.jar
pneumaticcraft	pneumaticcraft-repressurized-8.2.23+mc1.21.1.jar	pneumaticcraft-repressurized-6.0.21+mc1.20.1.jar
pocketstorage-1.2.5_1.21.1-b3	pocketstorage-1.2.5+1.21.1-b3.jar	
polyeng	polyeng-0.4.1.jar	polyeng-forge-0.1.1-1.20.1.jar
polylib-2100.1.0-build.183-neoforge	polylib-2100.1.0-build.183-neoforge.jar	
polymorph	polymorph-neoforge-1.1.0+1.21.1.jar	polymorph-forge-0.49.10+1.20.1.jar
ponderjs	ponderjs-neoforge-1.21.1-2.4.0.jar	ponderjs-1.20.1-2.0.6.jar
potionsmaster	potionsmaster-21.1.113-1.0.1.jar	potionsmaster-1.20.1-47.1.70-0.6.0.jar
prickle-neoforge-1.21.1-21.1.11	prickle-neoforge-1.21.1-21.1.11.jar	
productivebees	productivebees-1.21.1-13.13.5.jar	productivebees-1.20.1-12.6.0.jar
productivemetalworks-1.21.1-1.15.0	productivemetalworks-1.21.1-1.15.0.jar	
productivetrees	productivetrees-1.21.1-1.0.0.jar	productivetrees-1.20.1-0.2.6.jar
pylons	pylons-1.21.1-5.4.2.jar	pylons-1.20.1-4.2.1.jar
railcraft	railcraft-reborn-1.21.1-1.2.10.jar	railcraft-reborn-1.20.1-1.1.10.jar
rangedpumps	rangedpumps-1.3.0.jar	rangedpumps-1.1.0.jar
reap-neoforge-1.21.1-1.1.2	reap-neoforge-1.21.1-1.1.2.jar	
rebind_narrator-1.21.1-neoforge-2025.12.23	rebind_narrator-1.21.1-neoforge-2025.12.23.jar	
rechiseled	rechiseled-1.2.5-neoforge-mc1.21.jar	rechiseled-1.1.6-forge-mc1.20.jar
rechiseled_chipped-2.0-1.21.1	rechiseled_chipped-2.0-1.21.1.jar	
rechiseledcreate	rechiseledcreate-1.1.1-neoforge-mc1.21.jar	rechiseledcreate-1.0.2b-forge-mc1.20.jar
redstonepen-1.21-neoforge-1.11.42	redstonepen-1.21-neoforge-1.11.42.jar	
refined-types-1.21.1-0.3.2	refined-types-1.21.1-0.3.2.jar	
refinedstorage-curios-integration-1.0.0	refinedstorage-curios-integration-1.0.0.jar	
refinedstorage-jei-integration-neoforge-1.0.0	refinedstorage-jei-integration-neoforge-1.0.0.jar	
refinedstorage-mekanism-integration-1.1.1	refinedstorage-mekanism-integration-1.1.1.jar	
refinedstorage	refinedstorage-neoforge-2.0.9.jar	refinedstorage-1.12.4.jar
refinedstorage-quartz-arsenal-neoforge-1.0.8	refinedstorage-quartz-arsenal-neoforge-1.0.8.jar	
refurbished_furniture-neoforge-1.21.1-1.0.22	refurbished_furniture-neoforge-1.21.1-1.0.22.jar	
regions_unexplored-neoforge-1.21.1-0.5.9	regions_unexplored-neoforge-1.21.1-0.5.9.jar	
relics-1.21.1-0.12.8	relics-1.21.1-0.12.8.jar	
reliquary	reliquary-1.21.1-2.0.77.1537.jar	reliquary-1.20.1-2.0.54.1304.jar
reliquified_artifacts-1.21.1-1.0.7	reliquified_artifacts-1.21.1-1.0.7.jar	
repeatable_trial_vaults-neoforge-1.21-1.0.3	repeatable_trial_vaults-neoforge-1.21-1.0.3.jar	
repurposed_structures	repurposed_structures-7.5.21+1.21.1-neoforge.jar	repurposed_structures-7.1.19+1.20.1-forge.jar
resourcefulconfig	resourcefulconfig-neoforge-1.21-3.0.11.jar	resourcefulconfig-forge-1.20.1-2.1.3.jar
resourcefullib	resourcefullib-neoforge-1.21-3.0.12.jar	resourcefullib-forge-1.20.1-2.1.29.jar
restrictions-1.21-7.0.3	restrictions-1.21-7.0.3.jar	
rftoolsbase	rftoolsbase-1.21-6.0.11.jar	rftoolsbase-1.20-5.0.6.jar
rftoolsbuilder	rftoolsbuilder-1.21-7.0.5.jar	rftoolsbuilder-1.20-6.0.8.jar
rftoolspower	rftoolspower-1.21-7.0.6.jar	rftoolspower-1.20-6.0.2.jar
rftoolsstorage	rftoolsstorage-1.21-6.0.5.jar	rftoolsstorage-1.20-5.0.3.jar
rftoolsutility	rftoolsutility-1.21-7.0.12.jar	rftoolsutility-1.20-6.0.6.jar
rhino	rhino-2101.2.7-build.81.jar	rhino-forge-2001.2.3-build.10.jar
sawmill-neoforge-1.21-1.7.7	sawmill-neoforge-1.21-1.7.7.jar	
sgearmetalworks-1.21.1-1.5.0	sgearmetalworks-1.21.1-1.5.0.jar	
shiny-1.21.1-1.3.0	shiny-1.21.1-1.3.0.jar	
shrink	shrink-2.0.1.47-neoforge.jar	Shrink-1.20.1-1.4.5.jar
silentgear	silent-gear-1.21.1-neoforge-4.2.1.1.jar	silent-gear-1.20.1-3.6.7.jar
silentlib	silent-lib-1.21.1-neoforge-10.6.0.jar	silent-lib-1.20.1-8.0.0.jar
silentgems-1.21.1-neoforge-5.1.3	silentgems-1.21.1-neoforge-5.1.3.jar	
simple_weather-1.0.13-hotfix	simple_weather-1.0.13-hotfix.jar	
simplemagnets	simplemagnets-1.1.12c-neoforge-mc1.21.jar	simplemagnets-1.1.12-forge-mc1.20.1.jar
simplylight	simplylight-1.5.3+1.21.1-b4.jar	simplylight-1.20.1-1.4.6-build.50.jar
smithingtemplateviewer-1.0.4	smithingtemplateviewer-1.0.4.jar	
sodium-extra-neoforge-0.9.3_mc1.21.1	sodium-extra-neoforge-0.9.3+mc1.21.1.jar	
sodium-neoforge-0.8.13-beta.1_mc1.21.1	sodium-neoforge-0.8.13-beta.1+mc1.21.1.jar	
solcarrot	solcarrot-1.21.1-1.16.6.jar	solcarrot-1.20.1-1.15.1.jar
sophisticatedbackpacks	sophisticatedbackpacks-1.21.1-3.25.73.2020.jar	sophisticatedbackpacks-1.20.1-3.24.9.1391.jar
sophisticatedbackpackscreateintegration-1.21.1-0.1.8.134	sophisticatedbackpackscreateintegration-1.21.1-0.1.8.134.jar	
sophisticatedcore	sophisticatedcore-1.21.1-1.4.80.2194.jar	sophisticatedcore-1.20.1-1.2.105.1230.jar
sophisticatedstorage	sophisticatedstorage-1.21.1-1.5.83.2017.jar	sophisticatedstorage-1.20.1-1.4.11.1344.jar
sophisticatedstoragecreateintegration-1.21.1-0.1.21.209	sophisticatedstoragecreateintegration-1.21.1-0.1.21.209.jar	
sophisticatedstorageinmotion-1.21.1-0.10.33.324	sophisticatedstorageinmotion-1.21.1-0.10.33.324.jar	
soulplied_energistics-1.0.3	soulplied_energistics-1.0.3.jar	
spark	spark-1.10.124-neoforge.jar	spark-1.10.53-forge.jar
starbunclemania-1.21.1-1.5.7	starbunclemania-1.21.1-1.5.7.jar	
stevescarts-1.21-1.2.18-neoforge	stevescarts-1.21-1.2.18-neoforge.jar	
storagedelight-26.07.01a-1.21-neoforge	storagedelight-26.07.01a-1.21-neoforge.jar	
structurize	structurize-1.0.832-1.21.1-snapshot.jar	structurize-1.20.1-1.0.784-snapshot.jar
stylecolonies	stylecolonies-1.15.56-1.21.1.jar	stylecolonies-1.20.1-1.15.39.jar
supermartijn642configlib	supermartijn642configlib-1.1.8-neoforge-mc1.21.jar	supermartijn642configlib-1.1.8-forge-mc1.20.jar
supermartijn642corelib	supermartijn642corelib-1.1.22-neoforge-mc1.21.jar	supermartijn642corelib-1.1.18-forge-mc1.20.1.jar
supplementaries	supplementaries-neoforge-1.21.1-3.8.5.jar	supplementaries-1.20-3.1.40.jar
sushigocrafting	sushigocrafting-1.21-0.6.5.jar	sushigocrafting-1.20.1-0.5.3.jar
sussysniffers-1.21.1-0.1.3	sussysniffers-1.21.1-0.1.3.jar	
t_and_t	t_and_t-neoforge-fabric-1.13.9+1.21.1.jar	Towns-and-Towers-1.12-Fabric+Forge.jar
tempad	tempad-1.21.1-3.0.4-all.jar	tempad-forge-1.20.1-2.3.4.jar
tesseract-api-neoforge-1.12.13-1.21.1	tesseract-api-neoforge-1.12.13-1.21.1.jar	
the_bumblezone-7.15.3_1.21.1-neoforge	the_bumblezone-7.15.3+1.21.1-neoforge.jar	
theurgy	theurgy-1.21.1-neoforge-1.76.0.jar	theurgy-1.20.1-1.25.0.jar
theurgy_kubejs-1.21.1-neoforge-1.5.1	theurgy_kubejs-1.21.1-neoforge-1.5.1.jar	
tiab	tiab-neoforge-6.5.4.jar	time-in-a-bottle-4.0.4-mc1.20.1.jar
titanium	titanium-1.21-4.0.45.jar	titanium-1.20.1-3.8.32.jar
tombstone	tombstone-neoforge-1.21.1-9.5.3.jar	tombstone-1.20.1-9.0.9.jar
torchmaster	torchmaster-neoforge-1.21.1-21.1.9.jar	torchmaster-20.1.9.jar
towntalk	towntalk-1.2.0.jar	towntalk-1.20.1-1.1.0.jar
transfer_labels-0.1.8	transfer_labels-0.1.8.jar	
trashcans	trashcans-1.0.18c-neoforge-mc1.21.jar	trashcans-1.0.18b-forge-mc1.20.jar
trashslot	trashslot-neoforge-1.21.1-21.1.11.jar	trashslot-forge-1.20-15.1.2.jar
treetap-1.21.1-0.4.6	treetap-1.21.1-0.4.6.jar	
trophymanager-1.21.1-2.5.0	trophymanager-1.21.1-2.5.0.jar	
twilightforest	twilightforest-1.21.1-4.8.3345-universal.jar	twilightforest-1.20.1-4.3.2508-universal.jar
universalgrid	universalgrid-neoforge-1.21.1-0.3.2.jar	universalgrid-1.20.1-1.1.jar
uranus-2.4.1-1.21.1-neoforge	uranus-2.4.1-1.21.1-neoforge.jar	
utilitarian	utilitarian-1.21.1-0.19.2.jar	utilitarian-1.20.1-0.9.1.jar
utilityvest-1.3.0	utilityvest-1.3.0.jar	
valhelsia_core	valhelsia_core-neoforge-1.21.1-1.1.5.jar	valhelsia_core-forge-1.20.1-1.1.2.jar
variantsandventures-neoforge-1.0.26_mc1.21.1	variantsandventures-neoforge-1.0.26+mc1.21.1.jar	
villagesandpillages-neoforge-mc1.21.1-1.0.3	villagesandpillages-neoforge-mc1.21.1-1.0.3.jar	
waystones	waystones-neoforge-1.21.1-21.1.39.jar	waystones-forge-1.20.1-14.1.17.jar
wirelesschargers	wirelesschargers-1.0.9a-neoforge-mc1.21.jar	wirelesschargers-1.0.10-forge-mc1.20.4.jar
wits-neoforge-1.3.1	wits-neoforge-1.3.1.jar	
xnet	xnet-1.21-7.0.7.jar	xnet-1.20-6.1.6.jar
xtonesreworked-1.1.1-1.21.1	xtonesreworked-1.1.1-1.21.1.jar	
xycraft_core-0.7.53-all	xycraft_core-0.7.53-all.jar	
xycraft_machines-0.7.53	xycraft_machines-0.7.53.jar	
xycraft_override-0.7.53	xycraft_override-0.7.53.jar	
xycraft_world-0.7.53	xycraft_world-0.7.53.jar	
yeetusexperimentus	yeetusexperimentus-neoforge-87.0.0.jar	YeetusExperimentus-Forge-2.3.1-build.6+mc1.20.1.jar
yet_another_config_lib_v3-3.8.2_1.21.1-neoforge	yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar	
